time_sec,timestamp,volatility_5,z_time,z_vol,state_id,state_name,prob_flow,prob_base,prob_tilt
16.41,2025-10-29 21:47:03,1.6343653202390422,-0.6711680110305976,-1.0533577483512129,0,Flow,0.9920056226304586,0.0005631645500605063,0.007431212819671393
23.29,2025-10-29 21:48:04,4.32638186016908,1.5640933819892224,1.3834118021658584,2,Tilt,0.0003530969165307167,2.5401053794747282e-05,0.9996215020294487
18.83,2025-10-29 21:48:43,3.8843120368992077,0.11507218825835021,0.9832573942830284,2,Tilt,0.0014030605835596685,0.0008822127976969523,0.9977147266188998
16.39,2025-10-29 21:49:19,3.582697307895278,-0.677665863917283,0.7102406513608864,2,Tilt,0.2565707492009252,0.0007606219222359166,0.7426686288768967
19.3,2025-10-29 21:49:47,2.8249566368353483,0.2677717310954608,0.024346130640298377,2,Tilt,0.033742502493876635,0.38016553633120265,0.5860919611749773
15.76,2025-10-29 21:50:33,2.975891463074566,-0.8823482298478773,0.16096987839107166,0,Flow,0.9140151553430079,0.030941806770913877,0.055043037885990825
15.62,2025-10-29 21:51:00,1.752926125083451,-0.9278332000546762,-0.9460384377732919,1,Baseline,0.03818873918448198,0.9492083650872009,0.01260289572819501
15.41,2025-10-29 21:51:41,1.6095123485081069,-0.9960606553648739,-1.0758542537981588,0,Flow,0.961827011090374,0.03791173345196928,0.00026125545759181476
16.63,2025-10-29 21:52:08,1.6091395216077697,-0.5996916292770572,-1.0761917306393594,1,Baseline,0.03793080672328779,0.9614173661588539,0.0006518271176785079
17.58,2025-10-29 21:52:48,0.9004720984017649,-0.29104361715949506,-1.7176659462311648,0,Flow,0.9621804914408193,0.03770696949494269,0.00011253906444004838
14.81,2025-10-29 21:53:39,1.0956048557760578,-1.1909962419654394,-1.5410349506836893,1,Baseline,0.03770945486622272,0.9611111218892483,0.001179423244550026
18.86,2025-10-29 21:54:36,1.6334227866661093,0.12481896758837886,-1.0542109143985963,0,Flow,0.9617640979307234,0.0013111052617299718,0.03692479680772484
25.99,2025-10-29 21:55:12,4.295745569746896,2.441303521691768,1.3556803307821361,2,Tilt,0.00017468331679456527,1.9751003839465706e-07,0.9998251191730646
15.27,2025-10-29 21:56:08,4.503473104171944,-1.0415456255716726,1.5437119134945132,2,Tilt,5.245371524446097e-05,2.1950517774298033e-09,0.9999475440897854
13.44,2025-10-29 21:56:37,5.061396052474067,-1.6360991647033982,2.0487346842656975,2,Tilt,9.865162595691318e-07,4.543206012747968e-11,0.999999013438387
18.27,2025-10-29 21:57:22,4.801804869004995,-0.06686769256884406,1.8137569706902212,2,Tilt,1.4100148243221769e-05,8.596899713398071e-10,0.9999858989920664
15.6,2025-10-29 21:57:58,4.93737075780218,-0.9343310529413615,1.9364690064484964,2,Tilt,3.4498139337204115e-05,5.3034046477189755e-06,0.9999601984558703
16.27,2025-10-29 21:59:42,1.7469831138279721,-0.7166529812373965,-0.9514179548196868,0,Flow,0.9714750919965999,0.0184142989680331,0.010110609035249778
18.32,2025-10-29 22:00:12,2.0371426066920497,-0.05062306035213002,-0.6887703051796757,1,Baseline,0.023855887276359046,0.9733685088467704,0.0027756038769516985
14.52,2025-10-29 22:00:43,1.6720137559242985,-1.28521510882238,-1.0192789972210965,0,Flow,0.9760706898431865,0.023848013508391146,8.12966482732968e-05
14.91,2025-10-29 22:01:11,1.4970738124755512,-1.158506977532012,-1.1776317863076615,1,Baseline,0.02389563965397062,0.9752800446157542,0.0008243157301263359
20.09,2025-10-29 22:02:40,2.354967091065197,0.5244369201195388,-0.4010807555644266,0,Flow,0.9760104972822818,0.023428611727802928,0.0005608909898235785
13.75,2025-10-29 22:03:18,2.7407061133948822,-1.5353824449597724,-0.05191607172350574,1,Baseline,0.0235335723790451,0.9583094279011933,0.018156999719605927
18.08,2025-10-29 22:03:55,2.6986570734348745,-0.12859729499235695,-0.08997817820881186,0,Flow,0.9710381698162192,0.022665479855937157,0.006296350327672962
18.37,2025-10-29 22:05:01,2.622689459314632,-0.03437842813541597,-0.1587428258875548,1,Baseline,0.023442336749744695,0.9323080189506979,0.044249644299462314
15.4,2025-10-29 22:05:45,2.530744949614654,-0.9993095818082166,-0.24196949936852483,0,Flow,0.9374948750551841,0.00312295344404461,0.05938217150098577
10.4,2025-10-29 22:07:14,3.2987042910815907,-2.6237728034795977,0.4531747954619991,2,Tilt,0.0030587552803091403,0.005950483524859781,0.9909907611949489
19.46,2025-10-29 22:10:50,3.641774292841346,0.31975455418894505,0.763716176461737,2,Tilt,0.00966708566640056,8.858638483193176e-06,0.9903240556953256
20.5,2025-10-29 22:11:22,4.066543987220608,0.657642904296592,1.1482107892893116,2,Tilt,0.0004355490000730152,3.7859459892512875e-06,0.9995606650539364
16.69,2025-10-29 22:12:04,3.9754622372750674,-0.5801980706169999,1.0657650718938045,2,Tilt,0.0009992521428915633,4.3103924397605315e-07,0.999000316817687
12.24,2025-10-29 22:12:52,4.418554062133912,-2.0259703379045293,1.4668445789785325,2,Tilt,0.00014812140018045355,2.53589842875277e-05,0.9998265196155071
17.98,2025-10-29 22:13:21,3.213888610390857,-0.16108655942578387,0.37640102195504654,0,Flow,0.3824500707086757,0.01903709532437909,0.5985128339671334
16.64,2025-10-29 22:14:00,2.996381150654916,-0.5964427028337139,0.17951681005171524,1,Baseline,0.2846067546519365,0.41723937360207075,0.2981538717458076
17.8,2025-10-29 22:14:36,2.3355513267749193,-0.21956723540595352,-0.41865558934453223,0,Flow,0.6818580733676743,0.2991299161488804,0.019012010483274947
17.7,2025-10-29 22:15:16,2.4229981427974896,-0.2520564998393816,-0.3395001549655869,1,Baseline,0.31308858557034447,0.6821720299992471,0.004739384430493512
17.51,2025-10-29 22:16:07,0.5236220010657243,-0.31378610226289333,-2.058784519864343,0,Flow,0.6866138701646889,0.3130853450265272,0.00030078480896677504
22.27,2025-10-29 22:16:38,2.2200968447344955,1.2327028847682608,-0.5231631070859114,1,Baseline,0.31332086947792676,0.6818395057880263,0.0048396247340284915
18.57,2025-10-29 22:17:14,1.9977111903375975,0.030600100731439043,-0.7244629813876708,0,Flow,0.6861757679306697,0.3131996897977304,0.0006245422715501134
19.13,2025-10-29 22:17:43,1.9234292292673674,0.21253998155863332,-0.7917018033650928,1,Baseline,0.31375750201889524,0.6853369980407884,0.0009054999404486271
18.0,2025-10-29 22:18:16,1.8754146208239013,-0.1545887065390985,-0.8351638453323678,0,Flow,0.6861700811528079,0.31341388935022907,0.00041602949716563017
15.44,2025-10-29 22:18:47,2.452686282425875,-0.9863138760348458,-0.3126269342461373,1,Baseline,0.31374938486370235,0.6830379563127938,0.0032126588236604703
21.66,2025-10-29 22:19:17,2.235117446578604,1.0345183717243525,-0.5095667028063464,0,Flow,0.6855322639994538,0.3120489166553827,0.0024188193453312913
18.87,2025-10-29 22:19:51,2.2394753849953473,0.12806789403172214,-0.5056219678912987,1,Baseline,0.3139814680463574,0.6829462393881588,0.003072292565261775
15.16,2025-10-29 22:20:25,2.6748981289013707,-1.0772838164484428,-0.11148438804553548,0,Flow,0.6844921882519713,0.30578487171502405,0.009722940032842199
18.55,2025-10-29 22:20:53,2.695075138099132,0.024102247844753656,-0.09322048776694175,1,Baseline,0.3083004842601295,0.6467627153891086,0.04493680035072237
22.74,2025-10-29 22:21:30,2.9683379187686945,1.3854024276053702,0.15413253304418612,0,Flow,0.651556623954034,0.22019810958843056,0.1282452664577438
21.67,2025-10-29 22:22:41,2.970247464437949,1.0377672981676958,0.15586102269985602,1,Baseline,0.24190639281819978,0.605171031493738,0.15292257568789366
21.2,2025-10-29 22:23:29,3.048447145679266,0.8850677553305851,0.22664610120235812,0,Flow,0.678410736450616,0.23388643272729812,0.08770283082202984
19.53,2025-10-29 22:24:54,1.6834993317492177,0.3424970392923445,-1.0088824409499209,1,Baseline,0.3064732202325427,0.6888217389391759,0.004705040828106061
20.96,2025-10-29 22:25:31,1.1658687747770173,0.8070935206903594,-1.4774331949805146,0,Flow,0.6931590645200798,0.3063269658912099,0.0005139695885836851
15.49,2025-10-29 22:26:03,2.5222509787886023,-0.9700692438181318,-0.2496581034929411,1,Baseline,0.306718202462822,0.6896756121049302,0.003606185432120189
17.51,2025-10-29 22:26:53,2.422987824979741,-0.31378610226289333,-0.3395094944862565,0,Flow,0.692695937246291,0.3057693210580977,0.0015347416956739389
17.52,2025-10-29 22:27:25,2.101730239588339,-0.3105371758195512,-0.6303066312582137,1,Baseline,0.30690329330910954,0.6888315314459703,0.00426517524489125
19.98,2025-10-29 22:28:02,2.1809562123068993,0.4886987292427686,-0.5585925704167817,0,Flow,0.6897856858233372,0.27594742412197554,0.034266890054780244
12.6,2025-10-29 22:28:33,2.7535885676694773,-1.90900898594419,-0.04025508381847687,2,Tilt,0.27637858840439755,0.0012883290129105693,0.7223330825827232
24.31,2025-10-29 22:29:25,4.261153599672283,1.895483879210184,1.3243682425687382,2,Tilt,0.0006015095654899138,6.994120390847287e-07,0.9993977910222677
20.11,2025-10-29 22:30:33,4.286400587905901,0.5309347730062242,1.3472214053399978,2,Tilt,0.0001665467280186993,9.101220468622118e-08,0.9998333622596789
19.66,2025-10-29 22:31:58,4.219984597128295,0.38473308305580006,1.287102731626909,2,Tilt,0.0002608962495157034,2.338877840992003e-08,0.9997390803617866
22.42,2025-10-29 22:32:40,4.44854470585607,1.281436781418403,1.4939916214794156,2,Tilt,2.8375200013792504e-05,3.7609318786201457e-07,0.9999712487069311
14.87,2025-10-29 22:36:07,3.5532281097616107,-1.1715026833053834,0.6835656129184623,2,Tilt,0.008944963886826024,0.000215733974602627,0.990839302138731
15.1,2025-10-29 22:36:35,3.317298599764583,-1.0967773751084997,0.47000606099828307,2,Tilt,0.016824716813431465,0.008421273714793375,0.974754009471622
15.74,2025-10-29 22:37:16,3.3402724439781952,-0.8888460827345627,0.49080161080553203,2,Tilt,0.0975924134505374,0.009097827688529722,0.8933097588608006
14.21,2025-10-29 22:37:46,3.3719386115408536,-1.3859318285660052,0.5194653102121719,2,Tilt,0.055488323702269256,0.10496047489815934,0.8395512013997061
12.27,2025-10-29 22:38:19,1.3296879333136993,-2.0162235585745014,-1.3291467593689825,0,Flow,0.8780841771207021,0.07469922915157949,0.04721659372792316
18.02,2025-10-29 22:38:44,2.105461944562298,-0.14809085365241312,-0.6269287526615639,1,Baseline,0.08815993528760172,0.8795666495700862,0.03227341514231607
18.03,2025-10-29 22:39:14,2.4893432868931624,-0.14484192720906985,-0.27944561051572087,0,Flow,0.8851241217241125,0.0202346319188558,0.09464124635721798
21.91,2025-10-29 22:39:57,3.7517889066417434,1.1157415328079217,0.8632996140240004,2,Tilt,0.019875792811770345,0.005509506007497779,0.974614701180681
16.23,2025-10-29 22:40:41,3.491019908278961,-0.7296486870107672,0.6272557615795507,2,Tilt,0.012577304722094491,8.781180108869567e-05,0.9873348834766253
24.76,2025-10-29 22:41:20,3.4676865486949704,2.041685569160609,0.6061347843113308,2,Tilt,0.0005286054657574357,2.5960319449094048e-05,0.9994454342147057
16.5,2025-10-29 22:42:39,3.7191571625840223,-0.6419276730405128,0.8337618904919646,2,Tilt,0.0032625316538514105,2.8727944906110385e-05,0.9967087404013477
